"teff","logg","feh","alphafe","bcg"
3550,5,-2,0,-0.652
3550,5,-2,0.4,-0.676
3550,5,-2.5,0,-0.572
3550,5,-2.5,0.4,-0.611
3550,5,-3,0,-0.49
3550,5,-3,0.4,-0.532
3550,5,-3.5,0,-0.429
3550,5,-3.5,0.4,-0.459
3550,5,-4,0,-0.395
3550,5,-4,0.4,-0.411
3550,5,-4.5,0,-0.38
3550,5.5,0,0,-0.884
3550,5.5,0.25,0,-0.945
3550,5.5,0.5,0,-1.021
3550,5.5,0.75,0,-1.112
3550,5.5,1,0,-1.215
3550,5.5,-0.25,0,-0.838
3550,5.5,-0.25,0.1,-0.856
3550,5.5,-0.5,0,-0.805
3550,5.5,-0.5,0.2,-0.828
3550,5.5,-0.75,0,-0.779
3550,5.5,-0.75,0.3,-0.802
3550,5.5,-1,0,-0.755
3550,5.5,-1,0.4,-0.779
3550,5.5,-1.5,0,-0.698
3550,5.5,-1.5,0.4,-0.72
3550,5.5,-2,0,-0.617
3550,5.5,-2,0.4,-0.655
3550,5.5,-2.5,0,-0.521
3550,5.5,-2.5,0.4,-0.57
3550,5.5,-3,0,-0.429
3550,5.5,-3,0.4,-0.475
3550,5.5,-3.5,0.4,-0.395
3600,3.5,0,0,-1.117
3600,3.5,0.25,0,-1.23
3600,3.5,0.5,0,-1.337
3600,3.5,0.75,0,-1.444
3600,3.5,1,0,-1.553
3600,3.5,-0.25,0,-0.997
3600,3.5,-0.25,0.1,-1.052
3600,3.5,-0.5,0,-0.892
3600,3.5,-0.5,0.2,-0.98
3600,3.5,-0.75,0,-0.818
3600,3.5,-0.75,0.3,-0.91
3600,3.5,-1,0,-0.773
3600,3.5,-1,0.4,-0.85
3600,3.5,-1.5,0,-0.729
3600,3.5,-1.5,0.4,-0.735
3600,3.5,-2,0.4,-0.695
3600,3.5,-2.5,0,-0.669
3600,3.5,-2.5,0.4,-0.674
3600,3.5,-3,0,-0.625
3600,3.5,-3,0.4,-0.642
3600,3.5,-3.5,0.4,-0.603
3600,3.5,-4,0,-0.561
3600,3.5,-4.5,0.4,-0.555
3600,4,0,0,-1.005
3600,4,0.25,0,-1.15
3600,4,0.5,0,-1.297
3600,4,0.75,0,-1.423
3600,4,1,0,-1.543
3600,4,-0.25,0,-0.893
3600,4,-0.25,0.1,-0.942
3600,4,-0.5,0,-0.819
3600,4,-0.5,0.2,-0.883
3600,4,-0.75,0,-0.773
3600,4,-0.75,0.3,-0.832
3600,4,-1,0,-0.744
3600,4,-1,0.4,-0.79
3600,4,-1.5,0,-0.712
3600,4,-1.5,0.4,-0.71
3600,4,-2,0,-0.681
3600,4,-2,0.4,-0.679
3600,4,-2.5,0,-0.635
3600,4,-2.5,0.4,-0.649
3600,4,-3,0,-0.582
3600,4,-3,0.4,-0.606
3600,4,-3.5,0.4,-0.56
3600,4,-4,0,-0.514
3600,4,-4.5,0.4,-0.507
3600,4.5,0,0,-0.915
3600,4.5,0.25,0,-1.026
3600,4.5,0.5,0,-1.172
3600,4.5,0.75,0,-1.336
3600,4.5,1,0,-1.482
3600,4.5,-0.25,0,-0.838
3600,4.5,-0.25,0.1,-0.871
3600,4.5,-0.5,0,-0.787
3600,4.5,-0.5,0.2,-0.83
3600,4.5,-0.75,0,-0.753
3600,4.5,-0.75,0.3,-0.792
3600,4.5,-1,0,-0.732
3600,4.5,-1,0.4,-0.76
3600,4.5,-1.5,0,-0.7
3600,4.5,-1.5,0.4,-0.7
3600,4.5,-2,0,-0.658
3600,4.5,-2,0.4,-0.667
3600,4.5,-2.5,0,-0.599
3600,4.5,-2.5,0.4,-0.624
3600,4.5,-3,0,-0.537
3600,4.5,-3,0.4,-0.567
3600,4.5,-3.5,0.4,-0.512
3600,4.5,-4.5,0.4,-0.455
3600,5,0,0,-0.867
3600,5,0.25,0,-0.947
3600,5,0.5,0,-1.052
3600,5,0.75,0,-1.184
3600,5,1,0,-1.339
3600,5,-0.25,0,-0.811
3600,5,-0.25,0.1,-0.834
3600,5,-0.5,0,-0.772
3600,5,-0.5,0.2,-0.802
3600,5,-0.75,0,-0.746
3600,5,-0.75,0.3,-0.772
3600,5,-1,0,-0.727
3600,5,-1,0.4,-0.747
3600,5,-1.5,0,-0.688
3600,5,-1.5,0.4,-0.696
3600,5,-2,0,-0.631
3600,5,-2,0.4,-0.654
3600,5,-2.5,0,-0.559
3600,5,-2.5,0.4,-0.595
3600,5,-3,0,-0.486
3600,5,-3,0.4,-0.523
3600,5,-3.5,0,-0.432
3600,5,-3.5,0.4,-0.459
3600,5,-4,0,-0.404
3600,5,-4,0.4,-0.417
3600,5,-4.5,0.4,-0.397
3600,5.5,0,0,-0.842
3600,5.5,0.25,0,-0.902
3600,5.5,0.5,0,-0.978
3600,5.5,0.75,0,-1.071
3600,5.5,1,0,-1.18
3600,5.5,-0.25,0,-0.799
3600,5.5,-0.25,0.1,-0.815
3600,5.5,-0.5,0,-0.768
3600,5.5,-0.5,0.2,-0.789
3600,5.5,-0.75,0,-0.745
3600,5.5,-0.75,0.3,-0.765
3600,5.5,-1,0,-0.724
3600,5.5,-1,0.4,-0.744
3600,5.5,-1.5,0,-0.673
3600,5.5,-1.5,0.4,-0.692
3600,5.5,-2,0,-0.6
3600,5.5,-2,0.4,-0.634
3600,5.5,-2.5,0,-0.512
3600,5.5,-2.5,0.4,-0.557
3600,5.5,-3,0.4,-0.471
3650,3.5,0,0,-1.057
3650,3.5,0.25,0,-1.152
3650,3.5,0.5,0,-1.244
3650,3.5,0.75,0,-1.337
3650,3.5,1,0,-1.433
3650,3.5,-0.25,0,-0.956
3650,3.5,-0.25,0.1,-1.002
3650,3.5,-0.5,0,-0.864
3650,3.5,-0.5,0.2,-0.94
3650,3.5,-0.75,0,-0.795
3650,3.5,-0.75,0.3,-0.878
3650,3.5,-1,0,-0.751
3650,3.5,-1,0.4,-0.822
3650,3.5,-1.5,0,-0.707
3650,3.5,-1.5,0.4,-0.714
3650,3.5,-2,0,-0.683
3650,3.5,-2.5,0,-0.651
3650,3.5,-3,0,-0.609
3650,3.5,-3,0.4,-0.626
3650,3.5,-3.5,0.4,-0.59
3650,4,0,0,-0.964
3650,4,0.25,0,-1.096
3650,4,0.5,0,-1.224
3650,4,0.75,0,-1.334
3650,4,1,0,-1.441
3650,4,-0.25,0,-0.858
3650,4,-0.25,0.1,-0.904
3650,4,-0.5,0,-0.788
3650,4,-0.5,0.2,-0.847
3650,4,-0.75,0,-0.744
3650,4,-0.75,0.3,-0.799
3650,4,-1,0,-0.717
3650,4,-1,0.4,-0.759
3650,4,-1.5,0,-0.687
3650,4,-1.5,0.4,-0.686
3650,4,-2,0,-0.66
3650,4,-2,0.4,-0.658
3650,4,-2.5,0,-0.618
3650,4,-2.5,0.4,-0.631
3650,4,-3,0,-0.569
3650,4,-3,0.4,-0.592
3650,4,-3.5,0.4,-0.549
3650,4,-4,0,-0.509
3650,4.5,0,0,-0.874
3650,4.5,0.25,0,-0.981
3650,4.5,0.5,0,-1.123
3650,4.5,0.75,0,-1.276
3650,4.5,1,0,-1.408
3650,4.5,-0.25,0,-0.801
3650,4.5,-0.25,0.1,-0.833
3650,4.5,-0.5,0,-0.753
3650,4.5,-0.5,0.2,-0.793
3650,4.5,-0.75,0,-0.723
3650,4.5,-0.75,0.3,-0.759
3650,4.5,-1,0,-0.703
3650,4.5,-1,0.4,-0.729
3650,4.5,-1.5,0,-0.675
3650,4.5,-1.5,0.4,-0.674
3650,4.5,-2,0,-0.637
3650,4.5,-2,0.4,-0.644
3650,4.5,-2.5,0,-0.583
3650,4.5,-2.5,0.4,-0.606
3650,4.5,-3,0,-0.527
3650,4.5,-3,0.4,-0.555
3650,4.5,-3.5,0,-0.485
3650,5,0,0,-0.827
3650,5,0.25,0,-0.903
3650,5,0.5,0,-1.007
3650,5,0.75,0,-1.142
3650,5,1,0,-1.296
3650,5,-0.25,0,-0.774
3650,5,-0.25,0.1,-0.796
3650,5,-0.5,0,-0.738
3650,5,-0.5,0.2,-0.766
3650,5,-0.75,0,-0.714
3650,5,-0.75,0.3,-0.738
3650,5,-1,0,-0.697
3650,5,-1,0.4,-0.715
3650,5,-1.5,0,-0.663
3650,5,-1.5,0.4,-0.669
3650,5,-2,0,-0.612
3650,5,-2,0.4,-0.631
3650,5,-2.5,0,-0.545
3650,5,-2.5,0.4,-0.578
3650,5,-3,0,-0.48
3650,5,-3,0.4,-0.514
3650,5,-3.5,0,-0.434
3650,5,-3.5,0.4,-0.457
3650,5,-4,0,-0.41
3650,5,-4,0.4,-0.421
3650,5.5,0,0,-0.802
3650,5.5,0.25,0,-0.859
3650,5.5,0.5,0,-0.935
3650,5.5,0.75,0,-1.03
3650,5.5,1,0,-1.144
3650,5.5,-0.25,0,-0.761
3650,5.5,-0.25,0.1,-0.777
3650,5.5,-0.5,0,-0.733
3650,5.5,-0.5,0.2,-0.752
3650,5.5,-0.75,0,-0.713
3650,5.5,-0.75,0.3,-0.73
3650,5.5,-1,0,-0.694
3650,5.5,-1,0.4,-0.71
3650,5.5,-1.5,0,-0.649
3650,5.5,-1.5,0.4,-0.665
3650,5.5,-2,0,-0.582
3650,5.5,-2,0.4,-0.614
3650,5.5,-2.5,0,-0.502
3650,5.5,-2.5,0.4,-0.544
3650,5.5,-3,0,-0.428
3650,5.5,-3,0.4,-0.466
3650,5.5,-3.5,0.4,-0.402
3700,3.5,0,0,-0.996
3700,3.5,0.25,0,-1.074
3700,3.5,0.5,0,-1.153
3700,3.5,0.75,0,-1.234
3700,3.5,1,0,-1.318
3700,3.5,-0.25,0,-0.914
3700,3.5,-0.25,0.1,-0.952
3700,3.5,-0.5,0,-0.836
3700,3.5,-0.5,0.2,-0.9
3700,3.5,-0.75,0,-0.774
3700,3.5,-0.75,0.3,-0.846
3700,3.5,-1,0,-0.731
3700,3.5,-1,0.4,-0.796
3700,3.5,-1.5,0,-0.687
3700,3.5,-1.5,0.4,-0.695
3700,3.5,-2,0,-0.663
3700,3.5,-2,0.4,-0.658
3700,3.5,-2.5,0,-0.633
3700,3.5,-2.5,0.4,-0.638
3700,3.5,-3,0,-0.594
3700,3.5,-3,0.4,-0.61
3700,3.5,-3.5,0,-0.561
3700,3.5,-3.5,0.4,-0.576
3700,4,0,0,-0.924
3700,4,0.25,0,-1.04
3700,4,0.5,0,-1.148
3700,4,0.75,0,-1.243
3700,4,1,0,-1.338
3700,4,-0.25,0,-0.826
3700,4,-0.25,0.1,-0.868
3700,4,-0.5,0,-0.759
3700,4,-0.5,0.2,-0.814
3700,4,-0.75,0,-0.718
3700,4,-0.75,0.3,-0.768
3700,4,-1,0,-0.692
3700,4,-1,0.4,-0.731
3700,4,-1.5,0,-0.664
3700,4,-1.5,0.4,-0.664
3700,4,-2,0,-0.639
3700,4,-2,0.4,-0.638
3700,4,-2.5,0,-0.601
3700,4,-2.5,0.4,-0.614
3700,4,-3,0,-0.557
3700,4,-3,0.4,-0.577
3700,4.5,0,0,-0.835
3700,4.5,0.25,0,-0.938
3700,4.5,0.5,0,-1.071
3700,4.5,0.75,0,-1.209
3700,4.5,1,0,-1.325
3700,4.5,-0.25,0,-0.766
3700,4.5,-0.25,0.1,-0.796
3700,4.5,-0.5,0,-0.722
3700,4.5,-0.5,0.2,-0.759
3700,4.5,-0.75,0,-0.694
3700,4.5,-0.75,0.3,-0.726
3700,4.5,-1,0,-0.676
3700,4.5,-1,0.4,-0.699
3700,4.5,-1.5,0,-0.651
3700,4.5,-1.5,0.4,-0.649
3700,4.5,-2,0,-0.616
3700,4.5,-2,0.4,-0.623
3700,4.5,-2.5,0,-0.568
3700,4.5,-2.5,0.4,-0.589
3700,4.5,-3,0,-0.517
3700,4.5,-3,0.4,-0.543
3700,4.5,-3.5,0,-0.481
3700,4.5,-3.5,0.4,-0.499
3700,5,0,0,-0.788
3700,5,0.25,0,-0.861
3700,5,0.5,0,-0.963
3700,5,0.75,0,-1.096
3700,5,1,0,-1.245
3700,5,-0.25,0,-0.739
3700,5,-0.25,0.1,-0.759
3700,5,-0.5,0,-0.706
3700,5,-0.5,0.2,-0.731
3700,5,-0.75,0,-0.684
3700,5,-0.75,0.3,-0.706
3700,5,-1,0,-0.669
3700,5,-1,0.4,-0.684
3700,5,-1.5,0,-0.639
3700,5,-1.5,0.4,-0.643
3700,5,-2,0,-0.592
3700,5,-2,0.4,-0.61
3700,5,-2.5,0,-0.532
3700,5,-2.5,0.4,-0.562
3700,5,-3,0,-0.474
3700,5,-3,0.4,-0.504
3700,5,-3.5,0.4,-0.454
3700,5.5,0,0,-0.764
3700,5.5,0.25,0,-0.819
3700,5.5,0.5,0,-0.893
3700,5.5,0.75,0,-0.988
3700,5.5,1,0,-1.105
3700,5.5,-0.25,0,-0.726
3700,5.5,-0.25,0.1,-0.741
3700,5.5,-0.5,0,-0.7
3700,5.5,-0.5,0.2,-0.718
3700,5.5,-0.75,0,-0.682
3700,5.5,-0.75,0.3,-0.697
3700,5.5,-1,0,-0.666
3700,5.5,-1,0.4,-0.679
3700,5.5,-1.5,0,-0.625
3700,5.5,-1.5,0.4,-0.639
3700,5.5,-2,0,-0.564
3700,5.5,-2,0.4,-0.593
3700,5.5,-2.5,0,-0.492
3700,5.5,-2.5,0.4,-0.53
3700,5.5,-3,0,-0.426
3700,5.5,-3,0.4,-0.46
3700,5.5,-3.5,0,-0.382
3700,5.5,-3.5,0.4,-0.403
3750,3.5,0,0,-0.936
3750,3.5,0.25,0,-1
3750,3.5,0.5,0,-1.066
3750,3.5,0.75,0,-1.136
3750,3.5,1,0,-1.211
3750,3.5,-0.25,0,-0.87
3750,3.5,-0.25,0.1,-0.901
3750,3.5,-0.5,0,-0.807
3750,3.5,-0.5,0.2,-0.858
3750,3.5,-0.75,0,-0.753
3750,3.5,-0.75,0.3,-0.813
3750,3.5,-1,0,-0.714
3750,3.5,-1,0.4,-0.77
3750,3.5,-1.5,0,-0.668
3750,3.5,-1.5,0.4,-0.679
3750,3.5,-2,0,-0.643
3750,3.5,-2,0.4,-0.641
3750,3.5,-2.5,0,-0.615
3750,3.5,-2.5,0.4,-0.621
3750,3.5,-3,0,-0.579
3750,3.5,-3,0.4,-0.594
3750,3.5,-3.5,0,-0.549
3750,3.5,-3.5,0.4,-0.563
3750,4,0,0,-0.884
3750,4,0.25,0,-0.983
3750,4,0.5,0,-1.072
3750,4,0.75,0,-1.154
3750,4,1,0,-1.237
3750,4,-0.25,0,-0.796
3750,4,-0.25,0.1,-0.833
3750,4,-0.5,0,-0.734
3750,4,-0.5,0.2,-0.784
3750,4,-0.75,0,-0.694
3750,4,-0.75,0.3,-0.74
3750,4,-1,0,-0.67
3750,4,-1,0.4,-0.705
3750,4,-1.5,0,-0.642
3750,4,-1.5,0.4,-0.643
3750,4,-2,0,-0.619
3750,4,-2,0.4,-0.618
3750,4,-2.5,0,-0.585
3750,4,-2.5,0.4,-0.596
3750,4,-3,0,-0.544
3750,4,-3,0.4,-0.563
3750,4,-3.5,0.4,-0.528
3750,4.5,0,0,-0.799
3750,4.5,0.25,0,-0.896
3750,4.5,0.5,0,-1.018
3750,4.5,0.75,0,-1.139
3750,4.5,1,0,-1.239
3750,4.5,-0.25,0,-0.734
3750,4.5,-0.25,0.1,-0.761
3750,4.5,-0.5,0,-0.693
3750,4.5,-0.5,0.2,-0.726
3750,4.5,-0.75,0,-0.667
3750,4.5,-0.75,0.3,-0.696
3750,4.5,-1,0,-0.651
3750,4.5,-1,0.4,-0.671
3750,4.5,-1.5,0,-0.627
3750,4.5,-1.5,0.4,-0.626
3750,4.5,-2,0,-0.597
3750,4.5,-2,0.4,-0.603
3750,4.5,-2.5,0,-0.553
3750,4.5,-2.5,0.4,-0.572
3750,4.5,-3,0,-0.507
3750,4.5,-3,0.4,-0.53
3750,4.5,-4.5,0.4,-0.456
3750,5,0,0,-0.752
3750,5,0.25,0,-0.821
3750,5,0.5,0,-0.919
3750,5,0.75,0,-1.047
3750,5,1,0,-1.187
3750,5,-0.25,0,-0.706
3750,5,-0.25,0.1,-0.725
3750,5,-0.5,0,-0.676
3750,5,-0.5,0.2,-0.699
3750,5,-0.75,0,-0.656
3750,5,-0.75,0.3,-0.675
3750,5,-1,0,-0.642
3750,5,-1,0.4,-0.655
3750,5,-1.5,0,-0.615
3750,5,-1.5,0.4,-0.618
3750,5,-2,0,-0.573
3750,5,-2,0.4,-0.589
3750,5,-2.5,0,-0.519
3750,5,-2.5,0.4,-0.546
3750,5,-3,0,-0.467
3750,5,-3,0.4,-0.494
3750,5,-3.5,0,-0.433
3750,5,-3.5,0.4,-0.45
3750,5,-4,0.4,-0.424
3750,5.5,0,0,-0.728
3750,5.5,0.25,0,-0.779
3750,5.5,0.5,0,-0.851
3750,5.5,0.75,0,-0.946
3750,5.5,1,0,-1.065
3750,5.5,-0.25,0,-0.693
3750,5.5,-0.25,0.1,-0.706
3750,5.5,-0.5,0,-0.669
3750,5.5,-0.5,0.2,-0.685
3750,5.5,-0.75,0,-0.652
3750,5.5,-0.75,0.3,-0.666
3750,5.5,-1,0,-0.638
3750,5.5,-1,0.4,-0.649
3750,5.5,-1.5,0,-0.602
3750,5.5,-1.5,0.4,-0.614
3750,5.5,-2,0,-0.547
3750,5.5,-2,0.4,-0.573
3750,5.5,-2.5,0,-0.481
3750,5.5,-2.5,0.4,-0.516
3750,5.5,-3,0,-0.423
3750,5.5,-3,0.4,-0.453
3750,5.5,-3.5,0,-0.385
3750,5.5,-3.5,0.4,-0.404
3750,5.5,-4,0,-0.367
3750,5.5,-4,0.4,-0.376
3750,5.5,-4.5,0.4,-0.365
3800,3.5,0,0,-0.877
3800,3.5,0.25,0,-0.929
3800,3.5,0.5,0,-0.985
3800,3.5,0.75,0,-1.046
3800,3.5,1,0,-1.111
3800,3.5,-0.25,0,-0.826
3800,3.5,-0.25,0.1,-0.85
3800,3.5,-0.5,0,-0.776
3800,3.5,-0.5,0.2,-0.816
3800,3.5,-0.75,0,-0.732
3800,3.5,-0.75,0.3,-0.779
3800,3.5,-1,0,-0.697
3800,3.5,-1,0.4,-0.743
3800,3.5,-1.5,0,-0.652
3800,3.5,-1.5,0.4,-0.663
3800,3.5,-2,0,-0.625
3800,3.5,-2,0.4,-0.625
3800,3.5,-2.5,0,-0.598
3800,3.5,-2.5,0.4,-0.604
3800,3.5,-3,0,-0.564
3800,3.5,-3,0.4,-0.578
3800,3.5,-3.5,0.4,-0.549
3800,4,0,0,-0.843
3800,4,0.25,0,-0.924
3800,4,0.5,0,-0.998
3800,4,0.75,0,-1.067
3800,4,1,0,-1.14
3800,4,-0.25,0,-0.767
3800,4,-0.25,0.1,-0.799
3800,4,-0.5,0,-0.71
3800,4,-0.5,0.2,-0.755
3800,4,-0.75,0,-0.673
3800,4,-0.75,0.3,-0.715
3800,4,-1,0,-0.648
3800,4,-1,0.4,-0.682
3800,4,-1.5,0,-0.622
3800,4,-1.5,0.4,-0.624
3800,4,-2,0,-0.6
3800,4,-2,0.4,-0.6
3800,4,-2.5,0,-0.568
3800,4,-2.5,0.4,-0.579
3800,4,-3,0,-0.531
3800,4,-3,0.4,-0.549
3800,4,-3.5,0.4,-0.517
3800,4,-4,0.4,-0.495
3800,4.5,0,0,-0.766
3800,4.5,0.25,0,-0.855
3800,4.5,0.5,0,-0.964
3800,4.5,0.75,0,-1.066
3800,4.5,1,0,-1.153
3800,4.5,-0.25,0,-0.704
3800,4.5,-0.25,0.1,-0.729
3800,4.5,-0.5,0,-0.666
3800,4.5,-0.5,0.2,-0.696
3800,4.5,-0.75,0,-0.642
3800,4.5,-0.75,0.3,-0.668
3800,4.5,-1,0,-0.626
3800,4.5,-1,0.4,-0.645
3800,4.5,-1.5,0,-0.605
3800,4.5,-1.5,0.4,-0.605
3800,4.5,-2,0,-0.578
3800,4.5,-2,0.4,-0.583
3800,4.5,-2.5,0,-0.538
3800,4.5,-2.5,0.4,-0.556
3800,4.5,-3,0.4,-0.518
3800,4.5,-3.5,0.4,-0.483
3800,5,0,0,-0.717
3800,5,0.25,0,-0.782
3800,5,0.75,0,-0.996
3800,5,1,0,-1.123
3800,5,-0.25,0,-0.674
3800,5,-0.25,0.1,-0.692
3800,5,-0.5,0,-0.647
3800,5,-0.5,0.2,-0.668
3800,5,-0.75,0,-0.629
3800,5,-0.75,0.3,-0.646
3800,5,-1,0,-0.616
3800,5,-1,0.4,-0.628
3800,5,-1.5,0,-0.592
3800,5,-1.5,0.4,-0.595
3800,5,-2,0,-0.555
3800,5,-2,0.4,-0.569
3800,5,-2.5,0,-0.506
3800,5,-2.5,0.4,-0.53
3800,5,-3,0,-0.46
3800,5,-3,0.4,-0.484
3800,5.5,0,0,-0.693
3800,5.5,0.25,0,-0.741
3800,5.5,0.5,0,-0.81
3800,5.5,0.75,0,-0.903
3800,5.5,1,0,-1.021
3800,5.5,-0.25,0,-0.661
3800,5.5,-0.25,0.1,-0.673
3800,5.5,-0.5,0,-0.64
3800,5.5,-0.5,0.2,-0.654
3800,5.5,-0.75,0,-0.624
3800,5.5,-0.75,0.3,-0.637
3800,5.5,-1,0,-0.612
3800,5.5,-1,0.4,-0.621
3800,5.5,-1.5,0,-0.579
3800,5.5,-1.5,0.4,-0.589
3800,5.5,-2,0,-0.53
3800,5.5,-2,0.4,-0.554
3800,5.5,-2.5,0,-0.47
3800,5.5,-2.5,0.4,-0.502
3800,5.5,-3,0,-0.419
3800,5.5,-3,0.4,-0.446
3800,5.5,-3.5,0,-0.387
3800,5.5,-4,0,-0.372
3850,3.5,0,0,-0.821
3850,3.5,0.25,0,-0.863
3850,3.5,0.5,0,-0.91
3850,3.5,0.75,0,-0.962
3850,3.5,1,0,-1.02
3850,3.5,-0.25,0,-0.781
3850,3.5,-0.25,0.1,-0.8
3850,3.5,-0.5,0,-0.744
3850,3.5,-0.5,0.2,-0.774
3850,3.5,-0.75,0,-0.709
3850,3.5,-0.75,0.3,-0.745
3850,3.5,-1,0,-0.679
3850,3.5,-1,0.4,-0.716
3850,3.5,-1.5,0,-0.636
3850,3.5,-1.5,0.4,-0.648
3850,3.5,-2,0.4,-0.61
3850,3.5,-2.5,0,-0.58
3850,3.5,-2.5,0.4,-0.587
3850,3.5,-3,0,-0.549
3850,3.5,-3,0.4,-0.562
3850,3.5,-3.5,0.4,-0.535
3850,4,0,0,-0.802
3850,4,0.25,0,-0.867
3850,4,0.5,0,-0.926
3850,4,0.75,0,-0.986
3850,4,1,0,-1.05
3850,4,-0.25,0,-0.739
3850,4,-0.25,0.1,-0.765
3850,4,-0.5,0,-0.688
3850,4,-0.5,0.2,-0.727
3850,4,-0.75,0,-0.653
3850,4,-0.75,0.3,-0.691
3850,4,-1,0,-0.629
3850,4,-1,0.4,-0.661
3850,4,-1.5,0,-0.602
3850,4,-1.5,0.4,-0.606
3850,4,-2,0,-0.581
3850,4,-2,0.4,-0.582
3850,4,-2.5,0.4,-0.563
3850,4,-3,0.4,-0.534
3850,4,-3.5,0.4,-0.505
3850,4.5,0,0,-0.734
3850,4.5,0.25,0,-0.815
3850,4.5,0.5,0,-0.909
3850,4.5,0.75,0,-0.994
3850,4.5,1,0,-1.069
3850,4.5,-0.25,0,-0.677
3850,4.5,-0.25,0.1,-0.7
3850,4.5,-0.5,0,-0.641
3850,4.5,-0.5,0.2,-0.668
3850,4.5,-0.75,0,-0.618
3850,4.5,-0.75,0.3,-0.642
3850,4.5,-1,0,-0.604
3850,4.5,-1,0.4,-0.621
3850,4.5,-1.5,0,-0.584
3850,4.5,-1.5,0.4,-0.584
3850,4.5,-2,0,-0.56
3850,4.5,-2,0.4,-0.565
3850,4.5,-2.5,0,-0.524
3850,4.5,-2.5,0.4,-0.54
3850,4.5,-3,0,-0.486
3850,4.5,-3,0.4,-0.505
3850,4.5,-3.5,0.4,-0.474
3850,5,0,0,-0.684
3850,5,0.25,0,-0.745
3850,5,0.5,0,-0.834
3850,5,0.75,0,-0.944
3850,5,1,0,-1.055
3850,5,-0.25,0,-0.645
3850,5,-0.25,0.1,-0.661
3850,5,-0.5,0,-0.62
3850,5,-0.5,0.2,-0.639
3850,5,-0.75,0,-0.604
3850,5,-0.75,0.3,-0.619
3850,5,-1,0,-0.592
3850,5,-1,0.4,-0.603
3850,5,-1.5,0,-0.571
3850,5,-1.5,0.4,-0.573
3850,5,-2,0,-0.537
3850,5,-2,0.4,-0.55
3850,5,-2.5,0,-0.493
3850,5,-2.5,0.4,-0.515
3850,5,-3,0.4,-0.473
3850,5.5,0,0,-0.661
3850,5.5,0.25,0,-0.705
3850,5.5,0.5,0,-0.77
3850,5.5,0.75,0,-0.861
3850,5.5,-0.25,0,-0.631
3850,5.5,-0.25,0.1,-0.642
3850,5.5,-0.5,0,-0.611
3850,5.5,-0.5,0.2,-0.625
3850,5.5,-0.75,0,-0.598
3850,5.5,-0.75,0.3,-0.609
3850,5.5,-1,0,-0.586
3850,5.5,-1,0.4,-0.595
3850,5.5,-1.5,0,-0.558
3850,5.5,-1.5,0.4,-0.566
3850,5.5,-2,0,-0.513
3850,5.5,-2,0.4,-0.535
3850,5.5,-2.5,0,-0.459
3850,5.5,-2.5,0.4,-0.488
3850,5.5,-3,0,-0.414
3850,5.5,-3,0.4,-0.438
3850,5.5,-4,0.4,-0.382
3900,3.5,0,0,-0.768
3900,3.5,0.25,0,-0.802
3900,3.5,0.5,0,-0.841
3900,3.5,0.75,0,-0.886
3900,3.5,1,0,-0.936
3900,3.5,-0.25,0,-0.737
3900,3.5,-0.25,0.1,-0.752
3900,3.5,-0.5,0,-0.71
3900,3.5,-0.5,0.2,-0.733
3900,3.5,-0.75,0,-0.684
3900,3.5,-0.75,0.3,-0.71
3900,3.5,-1,0,-0.66
3900,3.5,-1,0.4,-0.688
3900,3.5,-1.5,0,-0.62
3900,3.5,-1.5,0.4,-0.632
3900,3.5,-2,0,-0.589
3900,3.5,-2.5,0,-0.562
3900,3.5,-2.5,0.4,-0.571
3900,3.5,-3,0,-0.534
3900,4,0,0,-0.76
3900,4,0.25,0,-0.811
3900,4,0.5,0,-0.859
3900,4,0.75,0,-0.91
3900,4,1,0,-0.967
3900,4,-0.25,0,-0.71
3900,4,-0.25,0.1,-0.731
3900,4,-0.5,0,-0.667
3900,4,-0.5,0.2,-0.699
3900,4,-0.75,0,-0.635
3900,4,-0.75,0.3,-0.668
3900,4,-1,0,-0.612
3900,4,-1,0.4,-0.64
3900,4,-1.5,0,-0.584
3900,4,-1.5,0.4,-0.589
3900,4,-2,0,-0.563
3900,4,-2,0.4,-0.565
3900,4,-2.5,0,-0.536
3900,4,-2.5,0.4,-0.546
3900,4,-3,0,-0.505
3900,4,-3,0.4,-0.52
3900,4.5,0,0,-0.704
3900,4.5,0.25,0,-0.775
3900,4.5,0.5,0,-0.854
3900,4.5,0.75,0,-0.924
3900,4.5,1,0,-0.989
3900,4.5,-0.25,0,-0.652
3900,4.5,-0.25,0.1,-0.672
3900,4.5,-0.5,0,-0.618
3900,4.5,-0.5,0.2,-0.643
3900,4.5,-0.75,0,-0.597
3900,4.5,-0.75,0.3,-0.619
3900,4.5,-1,0,-0.582
3900,4.5,-1,0.4,-0.599
3900,4.5,-1.5,0,-0.563
3900,4.5,-1.5,0.4,-0.565
3900,4.5,-2,0,-0.542
3900,4.5,-2,0.4,-0.547
3900,4.5,-2.5,0,-0.509
3900,4.5,-2.5,0.4,-0.524
3900,4.5,-3,0,-0.476
3900,4.5,-3,0.4,-0.493
3900,4.5,-3.5,0.4,-0.465
3900,5,0,0,-0.654
3900,5,0.25,0,-0.711
3900,5,0.5,0,-0.793
3900,5,0.75,0,-0.892
3900,5,1,0,-0.987
3900,5,-0.25,0,-0.618
3900,5,-0.25,0.1,-0.632
3900,5,-0.5,0,-0.595
3900,5,-0.5,0.2,-0.611
